1429481617705,21139,67027,84149,353490061561268,www.unige.ch,Http,[154],154.0,WIFI,,riy-79817,[7c:b7:33:ef:00:23],0,[-81],-81.0,1210653,6001,3,228
1429510196426,20018,45814,420984,353490061561268,www.unige.ch,Http,"[25,39,65]",39.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429510260045,20539,13765,30047,353490061561268,www.unige.ch,Http,"[140,21,144]",140.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429510321176,21052,13249,72343,353490061561268,www.unige.ch,Http,"[24,140,22]",24.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429510384644,21151,12067,33867,353490061561268,www.unige.ch,Http,"[21,143,28]",28.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429510444669,20030,565451,340306,353490061561268,www.unige.ch,Http,"[22,21,20]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429510504706,20008,12965,44516,353490061561268,www.unige.ch,Http,"[24,158,160]",158.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429510565827,20075,928,760,353490061561268,www.unige.ch,Http,"[21,21,21]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429510647840,21115,864,656,353490061561268,www.unige.ch,Http,"[22,135,24]",24.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429510709051,20121,864,656,353490061561268,www.unige.ch,Http,"[21,121,23]",23.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429510770816,20067,1194,930,353490061561268,www.unige.ch,Http,"[21,21,136]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429510832817,20117,864,656,353490061561268,www.unige.ch,Http,"[21,145,22]",22.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429510899863,20220,2591,5179,353490061561268,www.unige.ch,Http,"[20,122,24]",24.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429510961108,21120,968,809,353490061561268,www.unige.ch,Http,"[22,172,22]",22.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429511022828,20021,1972,1819,353490061561268,www.unige.ch,Http,"[21,122,21]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429511100865,21149,10712,29277,353490061561268,www.unige.ch,Http,"[23,179,146]",146.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429511160851,21144,6523,12170,353490061561268,www.unige.ch,Http,"[21,21,24]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429511232822,20070,1144,928,353490061561268,www.unige.ch,Http,"[31,138,33]",33.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429511294875,20102,3911,2736,353490061561268,www.unige.ch,Http,"[22,137,144]",137.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429511356120,20096,1412,1032,353490061561268,www.unige.ch,Http,"[21,1546,513]",513.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429511417329,20099,1512,715,353490061561268,www.unige.ch,Http,"[1364,2264,538]",1364.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429511479870,20079,1312,907,353490061561268,www.unige.ch,Http,"[5000,1034,84]",1034.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429511541117,20094,17303,15903,353490061561268,www.unige.ch,Http,"[20,126,31]",31.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429511602831,21185,1437,1461,353490061561268,www.unige.ch,Http,"[20,133,20]",20.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429511664068,20070,864,656,353490061561268,www.unige.ch,Http,"[20,137,21]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429511737098,21138,864,11464,353490061561268,www.unige.ch,Http,"[20,128,21]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-81],-81.0,1210653,6001,3,228
1429511816941,20076,25235,146968,353490061561268,www.unige.ch,Http,"[21,20,20]",20.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-72],-72.0,1210653,6001,3,228
1429511880204,21180,57975,6902,353490061561268,www.unige.ch,Http,"[20,20,20]",20.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-72],-72.0,1210653,6001,3,228
1429511947882,20081,1256,1001,353490061561268,www.unige.ch,Http,"[19,20,21]",20.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-72],-72.0,1210653,6001,3,228
1429512022075,20084,936,838,353490061561268,www.unige.ch,Http,"[21,132,22]",22.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-72],-72.0,1210653,6001,3,228
1429512082837,20079,864,656,353490061561268,www.unige.ch,Http,"[23,20,21]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-72],-72.0,1210653,6001,3,228
1429512143792,20112,1246,1000,353490061561268,www.unige.ch,Http,"[20,20,21]",20.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-72],-72.0,1210653,6001,3,228
1429512204812,20085,916,760,353490061561268,www.unige.ch,Http,"[21,21,20]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-72],-72.0,1210653,6001,3,228
1429512264890,20087,1229,1253,353490061561268,www.unige.ch,Http,"[20,20,21]",20.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-72],-72.0,1210653,6001,3,228
1429512324899,21072,3676,2874,353490061561268,www.unige.ch,Http,"[21,68,23]",23.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-72],-72.0,1210653,6001,3,228
1429512387149,21138,993,726,353490061561268,www.unige.ch,Http,"[20,138,24]",24.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-72],-72.0,1210653,6001,3,228
1429512447351,20102,864,656,353490061561268,www.unige.ch,Http,"[21,21,21]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-72],-72.0,1210653,6001,3,228
1429512507465,21185,9572,8442,353490061561268,www.unige.ch,Http,"[20,21,22]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-72],-72.0,1211399,6001,3,228
1429512567589,20085,864,656,353490061561268,www.unige.ch,Http,"[20,21,20]",20.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-72],-72.0,1211399,6001,3,228
1429512627805,21101,2977,3149,353490061561268,www.unige.ch,Http,"[19,19,20]",19.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-72],-72.0,1210653,6001,3,228
1429512687944,21115,940,732,353490061561268,www.unige.ch,Http,"[20,125,22]",22.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-72],-72.0,1210653,6001,3,228
1429512748852,20072,974,821,353490061561268,www.unige.ch,Http,"[58,47,47]",47.0,MOBILE,UMTS,Orange CH,[1210653],0,[-105],-105.0,1210653,6001,3,228
1429512809820,21175,1068,768,353490061561268,www.unige.ch,Http,"[4855,65,67]",67.0,MOBILE,UMTS,Orange CH,[1210653],0,[-109],-109.0,1210653,6001,3,228
1429512870093,20081,864,656,353490061561268,www.unige.ch,Http,"[379,439,296]",379.0,MOBILE,EDGE,Orange CH,[11005],0,[-99],-99.0,11005,6001,3,228
1429512930138,20092,864,656,353490061561268,www.unige.ch,Http,"[380,398,378]",380.0,MOBILE,EDGE,Orange CH,[11005],0,[-99],-99.0,11005,6001,3,228
1429512991830,21315,916,726,353490061561268,www.unige.ch,Http,"[364,352,357]",357.0,MOBILE,EDGE,Orange CH,"[11005,1210653]",1,"[-99,-105]",-102.0,1210653,6001,3,228
1429513051967,20081,988,716,353490061561268,www.unige.ch,Http,"[30,40,57]",40.0,MOBILE,UMTS,Orange CH,[1210653],0,[-105],-105.0,1210653,6001,3,228
1429513112769,20077,864,552,353490061561268,www.unige.ch,Http,"[737,49,54]",54.0,MOBILE,UMTS,Orange CH,[1210653],0,[-105],-105.0,1210653,6001,3,228
1429513179780,20095,864,656,353490061561268,www.unige.ch,Http,"[702,49,55]",55.0,MOBILE,UMTS,Orange CH,[1210653],0,[-105],-105.0,1210653,6001,3,228
1429513239862,20095,1040,786,353490061561268,www.unige.ch,Http,"[47,51,52]",51.0,MOBILE,UMTS,Orange CH,[1210653],0,[-105],-105.0,1210653,6001,3,228
1429513300167,20026,864,604,353490061561268,www.unige.ch,Http,"[693,55,68]",68.0,MOBILE,UMTS,Orange CH,[1210653],0,[-105],-105.0,1210653,6001,3,228
1429513361953,20067,6738,2155,353490061561268,www.unige.ch,Http,"[2043,538,136]",538.0,MOBILE,HSPA+,Orange CH,[1210653],0,[-101],-101.0,1210653,6001,3,228
1429513421925,20239,10762,12998,353490061561268,www.unige.ch,Http,"[51,59,44]",51.0,MOBILE,HSPA+,Orange CH,[1210653],0,"[-113,-109,-109,-111,-109,-109,-109,-109,-109,-109]",-109.0,1210653,6001,3,228
1429513482041,20081,14158,13744,353490061561268,www.unige.ch,Http,"[36,1099,39]",39.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-87],-87.0,1210653,6001,3,228
1429513542212,21252,1348,8039,353490061561268,www.unige.ch,Http,"[5000,5000,5000]",5000.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-87],-87.0,1210653,6001,3,228
1429513609265,20094,2112,1012,353490061561268,www.unige.ch,Http,"[5000,5000,5000]",5000.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-87],-87.0,1210653,6001,3,228
1429513680886,20081,2955,1976,353490061561268,www.unige.ch,Http,"[57,51,56]",56.0,MOBILE,UMTS,Orange CH,[1210653],0,[-113],-113.0,1210653,6001,3,228
1429513762175,20079,864,656,353490061561268,www.unige.ch,Http,"[678,48,47]",48.0,MOBILE,UMTS,Orange CH,[1210653],0,[-113],-113.0,1210653,6001,3,228
1429513823362,20168,864,656,353490061561268,www.unige.ch,Http,"[758,64,53]",64.0,MOBILE,UMTS,Orange CH,[1210653],0,[-113],-113.0,1210653,6001,3,228
1429513884825,20140,1706,1658,353490061561268,www.unige.ch,Http,"[740,58,48]",58.0,MOBILE,UMTS,Orange CH,[1210653],0,[-113],-113.0,1210653,6001,3,228
1429513946059,20084,864,656,353490061561268,www.unige.ch,Http,"[719,57,55]",57.0,MOBILE,UMTS,Orange CH,[1210653],0,[-113],-113.0,1210653,6001,3,228
1429514007236,20069,916,708,353490061561268,www.unige.ch,Http,"[703,62,51]",62.0,MOBILE,UMTS,Orange CH,[1210653],0,[-113],-113.0,1210653,6001,3,228
1429514067788,20029,3828,708,353490061561268,www.unige.ch,Http,"[716,38,54]",54.0,MOBILE,UMTS,Orange CH,[1210653],0,"[-113,-105,-105,-101]",-105.0,1210653,6001,3,228
1429514127890,20065,7641,2929,353490061561268,www.unige.ch,Http,"[54,50,55]",54.0,MOBILE,HSPA+,Orange CH,[1210653],0,[-101],-101.0,1210653,6001,3,228
1429514191847,21287,1647,828,353490061561268,www.unige.ch,Http,"[659,40,29]",40.0,MOBILE,HSPA+,Orange CH,[1210653],0,[-101],-101.0,1210653,6001,3,228
1429514253849,21184,10634,2911,353490061561268,www.unige.ch,Http,"[615,59,40]",59.0,MOBILE,HSPA+,Orange CH,[1210653],0,[-101],-101.0,1210653,6001,3,228
1429514315031,21190,864,604,353490061561268,www.unige.ch,Http,"[696,49,57]",57.0,MOBILE,HSPA+,Orange CH,[1210653],0,[-101],-101.0,1210653,6001,3,228
1429514377845,20077,1194,930,353490061561268,www.unige.ch,Http,"[639,53,38]",53.0,MOBILE,HSPA+,Orange CH,[1210653],0,[-101],-101.0,1210653,6001,3,228
1429514438975,21111,864,656,353490061561268,www.unige.ch,Http,"[754,67,77]",77.0,MOBILE,HSPA+,Orange CH,[1210653],0,[-101],-101.0,1210653,6001,3,228
1429514500270,21266,864,656,353490061561268,www.unige.ch,Http,"[61,54,59]",59.0,MOBILE,HSPA+,Orange CH,[1210653],0,[-101],-101.0,1210653,6001,3,228
1429514561794,21207,864,656,353490061561268,www.unige.ch,Http,"[610,39,43]",43.0,MOBILE,HSPA+,Orange CH,[1210653],0,[-101],-101.0,1210653,6001,3,228
1429514640887,20081,864,656,353490061561268,www.unige.ch,Http,"[927,54,51]",54.0,MOBILE,HSPA+,Orange CH,[1210653],0,[-101],-101.0,1210653,6001,3,228
1429514708822,20024,2531,1278,353490061561268,www.unige.ch,Http,"[695,44,39]",44.0,MOBILE,HSPA+,Orange CH,[1210653],0,"[-101,-107,-105,-105]",-105.0,1210653,6001,3,228
1429514770880,20026,2727,4909,353490061561268,www.unige.ch,Http,"[57,63,42]",57.0,MOBILE,UMTS,Orange CH,[1210653],0,[-99],-99.0,1210653,6001,3,228
1429514831862,20018,2685,1398,353490061561268,www.unige.ch,Http,"[667,88,57]",88.0,MOBILE,UMTS,Orange CH,[1210653],0,"[-99,-107,-107]",-107.0,1210653,6001,3,228
1429514892865,20064,2547,2564,353490061561268,www.unige.ch,Http,"[67,64,48]",64.0,MOBILE,HSPA+,Orange CH,[1210653],0,[-107],-107.0,1210653,6001,3,228
1429514960834,20305,9400,2423,353490061561268,www.unige.ch,Http,"[760,77,130]",130.0,MOBILE,HSPA+,Orange CH,[1210653],0,[-107],-107.0,1210653,6001,3,228
1429515041922,21196,968,926,353490061561268,www.unige.ch,Http,"[59,97,93]",93.0,MOBILE,HSPA+,Orange CH,[1210653],0,[-107],-107.0,1210653,6001,3,228
1429515105942,20020,16824,17587,353490061561268,www.unige.ch,Http,"[33,38,38]",38.0,MOBILE,HSPA+,Orange CH,[1210653],0,"[-99,-99,-93,-99,-99,-101,-101,-101,-101,-99]",-99.0,1210653,6001,3,228
1429515166360,21058,-766747,-825709,353490061561268,www.unige.ch,Http,"[5000,5000,5000]",5000.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-85],-85.0,1210653,6001,3,228
1429515226409,21108,5048,7528,353490061561268,www.unige.ch,Http,"[26,38,771]",38.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-85],-85.0,1210653,6001,3,228
1429515286425,21148,2559,2910,353490061561268,www.unige.ch,Http,"[28,22,75]",28.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-85],-85.0,1210653,6001,3,228
1429515348902,21199,1097,2129,353490061561268,www.unige.ch,Http,"[5000,5000,5000]",5000.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-85],-85.0,1210653,6001,3,228
1429515420894,20073,864,656,353490061561268,www.unige.ch,Http,"[160,24,223]",160.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-85],-85.0,1210653,6001,3,228
1429515480939,20024,4507,2889,353490061561268,www.unige.ch,Http,"[21,22,26]",22.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,"[-50,-56]",-53.0,1210653,6001,3,228
1429515540990,20019,1312,1065,353490061561268,www.unige.ch,Http,"[21,27,23]",23.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-56],-56.0,1211411,6001,3,228
1429515601599,20076,1804,1145,353490061561268,www.unige.ch,Http,"[23,22,27]",23.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-56],-56.0,1211411,6001,3,228
1429515661614,20017,28615,11403,353490061561268,www.unige.ch,Http,"[20,30,21]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-65],-65.0,11621,6001,3,228
1429515729951,20026,3213,2813,353490061561268,www.unige.ch,Http,"[21,20,20]",20.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,"[-65,-73]",-69.0,11621,6001,3,228
1429515789925,20036,4605,4286,353490061561268,www.unige.ch,Http,"[21,21,19]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,"[-73,-66]",-69.5,11005,6001,3,228
1429515850886,20067,2450,2351,353490061561268,www.unige.ch,Http,"[20,20,21]",20.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-66],-66.0,1210653,6001,3,228
1429515910955,20057,6019,8319,353490061561268,www.unige.ch,Http,"[20,20,21]",20.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-66],-66.0,1210653,6001,3,228
1429515971795,21195,1536,1280,353490061561268,www.unige.ch,Http,"[21,20,21]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-66],-66.0,1210653,6001,3,228
1429516031817,21170,1380,1261,353490061561268,www.unige.ch,Http,"[20,20,22]",20.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-66],-66.0,1210653,6001,3,228
1429516092225,21094,864,656,353490061561268,www.unige.ch,Http,"[24,22,21]",22.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-66],-66.0,1210653,6001,3,228
1429516152791,20110,1744,1655,353490061561268,www.unige.ch,Http,"[23,25,22]",23.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-66],-66.0,1210653,6001,3,228
1429516213050,21068,864,656,353490061561268,www.unige.ch,Http,"[22,20,20]",20.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-66],-66.0,1210653,6001,3,228
1429516273173,21131,1601,1591,353490061561268,www.unige.ch,Http,"[21,20,21]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-66],-66.0,1210653,6001,3,228
1429516333827,21279,864,656,353490061561268,www.unige.ch,Http,"[21,21,21]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-66],-66.0,1210653,6001,3,228
1429516394195,20080,1426,1154,353490061561268,www.unige.ch,Http,"[22,20,21]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-66],-66.0,1210653,6001,3,228
1429516454423,20079,2266,2284,353490061561268,www.unige.ch,Http,"[21,122,21]",21.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-66],-66.0,1210653,6001,3,228
1429516514843,20081,2815,2537,353490061561268,www.unige.ch,Http,"[113,110,80]",110.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-87],-87.0,1210653,6001,3,228
1429516596837,20092,1296,1015,353490061561268,www.unige.ch,Http,"[238,149,157]",157.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-87],-87.0,1210653,6001,3,228
1429516658122,21130,864,656,353490061561268,www.unige.ch,Http,"[414,245,559]",414.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-87],-87.0,1210653,6001,3,228
1429516719826,20255,968,861,353490061561268,www.unige.ch,Http,"[24,132,22]",24.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-87],-87.0,1210653,6001,3,228
1429516781880,20078,1640,755,353490061561268,www.unige.ch,Http,"[3336,5000,3093]",3336.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,[-87],-87.0,1210653,6001,3,228
1429516843789,21110,6640,4917,353490061561268,www.unige.ch,Http,"[22,129,20]",22.0,WIFI,,riy-79817,[7c:b7:33:ef:00:24],0,"[-51,-69]",-60.0,1210653,6001,3,228
1429516907889,0,0,0,353490061561268,no_ping,data_not_available,"[0,0,0]",0.0,,,,[],0,[0],0.0,,0,0,0
1429516973034,0,0,0,353490061561268,no_ping,data_not_available,"[0,0,0]",0.0,,,,[],0,[0],0.0,,0,0,0
1429517040847,21225,2858,5949,353490061561268,www.unige.ch,Http,"[49,48,51]",49.0,MOBILE,UMTS,Orange CH,[1211482],0,[-107],-107.0,1211482,6001,3,228
1429517102823,20134,1728,1406,353490061561268,www.unige.ch,Http,"[1163,72,79]",79.0,MOBILE,UMTS,Orange CH,[1211482],0,[-107],-107.0,1211482,6001,3,228
1429517165847,20029,138255,31555,353490061561268,www.unige.ch,Http,"[78,72,57]",72.0,MOBILE,UMTS,Orange CH,[1211482],0,[-107],-107.0,1211482,6001,3,228
1429517227231,20079,1519,1269,353490061561268,www.unige.ch,Http,"[633,42,37]",42.0,MOBILE,UMTS,Orange CH,[1211482],0,[-107],-107.0,1211482,6001,3,228
1429517288456,20079,5008,4040,353490061561268,www.unige.ch,Http,"[30,30,36]",30.0,MOBILE,UMTS,Orange CH,[1211482],0,[-107],-107.0,1211482,6001,3,228
1429517349883,21257,864,656,353490061561268,www.unige.ch,Http,"[700,60,30]",60.0,MOBILE,UMTS,Orange CH,[1211482],0,[-107],-107.0,1211482,6001,3,228
1429517410928,20077,2834,2397,353490061561268,www.unige.ch,Http,"[60,128,117]",117.0,MOBILE,UMTS,Orange CH,[1211482],0,[-107],-107.0,1211482,6001,3,228
1429517472787,20078,9236,4205,353490061561268,www.unige.ch,Http,"[808,68,86]",86.0,MOBILE,UMTS,Orange CH,[1211482],0,[-107],-107.0,1211482,6001,3,228
1429517533815,21246,26891,4305,353490061561268,www.unige.ch,Http,"[49,49,49]",49.0,MOBILE,UMTS,Orange CH,[1211482],0,[-107],-107.0,1211482,6001,3,228
1429517601210,20090,2241,2031,353490061561268,www.unige.ch,Http,"[713,50,130]",130.0,MOBILE,UMTS,Orange CH,[1211482],0,[-107],-107.0,1211482,6001,3,228
1429517662776,20095,8811,12099,353490061561268,www.unige.ch,Http,"[804,38,41]",41.0,MOBILE,UMTS,Orange CH,[1211482],0,[-107],-107.0,1211482,6001,3,228
1429517723885,20079,25050,57019,353490061561268,www.unige.ch,Http,"[75,86,69]",75.0,MOBILE,UMTS,Orange CH,[1211482],0,[-107],-107.0,1211482,6001,3,228
1429517787374,21216,9107,4531,353490061561268,www.unige.ch,Http,"[768,105,57]",105.0,MOBILE,UMTS,Orange CH,[1211482],0,[-107],-107.0,1211482,6001,3,228
1429517848895,21175,6123,14757,353490061561268,www.unige.ch,Http,"[79,79,60]",79.0,MOBILE,UMTS,Orange CH,[1211482],0,[-107],-107.0,1211482,6001,3,228
1429517914959,21214,2422,1709,353490061561268,www.unige.ch,Http,"[80,81,80]",80.0,MOBILE,UMTS,Orange CH,[1211482],0,[-107],-107.0,1211482,6001,3,228
1429517976176,20014,6738,4097,353490061561268,www.unige.ch,Http,"[81,36,39]",39.0,MOBILE,UMTS,Orange CH,[1231190],0,"[-77,-75,-77,-77,-87,-87,-87]",-77.0,1231190,6001,3,228
1429518036146,20023,1270200,1213118,353490061561268,www.unige.ch,Http,"[4,5,9]",5.0,WIFI,,unige,[58:f3:9c:0e:85:f6],0,[-86],-86.0,1231384,6001,3,228
1429518099041,21039,-1095254,-1061871,353490061561268,www.unige.ch,Http,"[5000,5000,5000]",5000.0,WIFI,,0x,[00:00:00:00:00:00],0,[-86],-86.0,1211384,6001,3,228
1429518163849,21238,2006,1435,353490061561268,www.unige.ch,Http,"[3696,60,47]",60.0,MOBILE,UMTS,Orange CH,[1231384],0,[-73],-73.0,1231384,6001,3,228
1429518223830,20066,3502,2548,353490061561268,www.unige.ch,Http,"[55,49,55]",55.0,MOBILE,HSPA+,Orange CH,[1211384],0,"[-93,-83,-77,-73,-65,-65]",-75.0,1211384,6001,3,228
1429518286128,21282,1132,864,353490061561268,www.unige.ch,Http,"[62,69,46]",62.0,MOBILE,UMTS,Orange CH,[1211384],0,[-65],-65.0,1211384,6001,3,228
1429518357230,21171,6400,3234,353490061561268,www.unige.ch,Http,"[49,46,52]",49.0,MOBILE,UMTS,Orange CH,[1211384],0,[-65],-65.0,1211384,6001,3,228
1429518420284,21147,1194,930,353490061561268,www.unige.ch,Http,"[782,47,49]",49.0,MOBILE,UMTS,Orange CH,[1211384],0,[-65],-65.0,1211384,6001,3,228
1429518488266,21150,4018,3949,353490061561268,www.unige.ch,Http,"[106,49,49]",49.0,MOBILE,UMTS,Orange CH,[1211384],0,[-65],-65.0,1211384,6001,3,228
1429518548779,20069,864,656,353490061561268,www.unige.ch,Http,"[797,50,48]",50.0,MOBILE,UMTS,Orange CH,[1211384],0,[-65],-65.0,1211384,6001,3,228
1429518608849,21166,6884,3506,353490061561268,www.unige.ch,Http,"[715,53,51]",53.0,MOBILE,UMTS,Orange CH,[1211384],0,[-65],-65.0,1211384,6001,3,228
1429518674126,21337,980,808,353490061561268,www.unige.ch,Http,"[722,48,48]",48.0,MOBILE,UMTS,Orange CH,[1211384],0,[-65],-65.0,1211384,6001,3,228
1429518734778,20017,-1209662,-1148670,353490061561268,www.unige.ch,Http,"[821,50,49]",50.0,MOBILE,UMTS,Orange CH,[1211384],0,"[-65,-65,-65,-61,-63,-57,-69,-69]",-65.0,1211384,6001,3,228
1429518801769,20018,5799,415747,353490061561268,www.unige.ch,Http,"[4,2,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-65],-65.0,1211384,6001,3,228
1429518861827,20045,3576,358799,353490061561268,www.unige.ch,Http,"[4,8,3]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-65],-65.0,1211384,6001,3,228
1429518922610,21140,9409,608205,353490061561268,www.unige.ch,Http,"[7,4,6]",6.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1211384,6001,3,228
1429518982651,20089,3785,587061,353490061561268,www.unige.ch,Http,"[7,3,5]",5.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1211384,6001,3,228
1429519043034,20021,19218,406125,353490061561268,www.unige.ch,Http,"[4,4,2]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,"[-67,-65,-68]",-67.0,1211384,6001,3,228
1429519103159,20019,3878,461290,353490061561268,www.unige.ch,Http,"[5,2,5]",5.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-68],-68.0,1211384,6001,3,228
1429519163325,20103,14487,376973,353490061561268,www.unige.ch,Http,"[3,2,4]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-68],-68.0,1211384,6001,3,228
1429519223516,20080,4401,391561,353490061561268,www.unige.ch,Http,"[4,3,1]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-68],-68.0,1211384,6001,3,228
1429519283644,20016,4822,401235,353490061561268,www.unige.ch,Http,"[3,2,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-68],-68.0,1211384,6001,3,228
1429519343683,20048,3980,406425,353490061561268,www.unige.ch,Http,"[2,2,3]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-68],-68.0,1211384,6001,3,228
1429519403872,20040,3428,274571,353490061561268,www.unige.ch,Http,"[3,2,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-68],-68.0,1211384,6001,3,228
1429519463962,20013,3528,392253,353490061561268,www.unige.ch,Http,"[3,2,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-68],-68.0,1211384,6001,3,228
1429519524039,20082,3935,304377,353490061561268,www.unige.ch,Http,"[2,2,3]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-68],-68.0,1211384,6001,3,228
