@RELATION stress
@ATTRIBUTE ApplicationsUsed_AVG_CommunicationInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_CommunicationInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_CommunicationTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_CommunicationTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_ToolsInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_ToolsInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_ToolsTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_ToolsTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_SocialInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_SocialInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_SocialTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_SocialTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Travel&LocalInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Travel&LocalInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Travel&LocalTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Travel&LocalTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_WeatherInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_WeatherInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_WeatherTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_WeatherTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_SportsInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_SportsInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_SportsTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_SportsTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_News&MagazinesInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_News&MagazinesInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_News&MagazinesTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_News&MagazinesTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_PersonalizationInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_PersonalizationInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_PersonalizationTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_PersonalizationTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_WordInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_WordInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_WordTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_WordTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_ProductivityInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_ProductivityInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_ProductivityTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_ProductivityTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_PhotographyInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_PhotographyInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_PhotographyTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_PhotographyTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Books&ReferenceInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Books&ReferenceInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Books&ReferenceTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Books&ReferenceTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Music&AudioInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Music&AudioInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Music&AudioTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Music&AudioTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_LifestyleInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_LifestyleInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_LifestyleTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_LifestyleTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_TransportationInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_TransportationInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_TransportationTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_TransportationTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Media&VideoInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Media&VideoInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Media&VideoTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Media&VideoTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_EntertainmentInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_EntertainmentInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_EntertainmentTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_EntertainmentTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Health&FitnessInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Health&FitnessInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Health&FitnessTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Health&FitnessTimingInfluence NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_Counter NUMERIC
@ATTRIBUTE TouchesBuffered_STD_Counter NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_MinInterval NUMERIC
@ATTRIBUTE TouchesBuffered_STD_MinInterval NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_MaxInterval NUMERIC
@ATTRIBUTE TouchesBuffered_STD_MaxInterval NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_Range NUMERIC
@ATTRIBUTE TouchesBuffered_STD_Range NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_Mean NUMERIC
@ATTRIBUTE TouchesBuffered_STD_Mean NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_Median NUMERIC
@ATTRIBUTE TouchesBuffered_STD_Median NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_Variance NUMERIC
@ATTRIBUTE TouchesBuffered_STD_Variance NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_StandardDeviation NUMERIC
@ATTRIBUTE TouchesBuffered_STD_StandardDeviation NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_SessionDuration NUMERIC
@ATTRIBUTE TouchesBuffered_STD_SessionDuration NUMERIC
@ATTRIBUTE UserActivity_AVG_PointsSumOfActivities NUMERIC
@ATTRIBUTE UserActivity_STD_PointsSumOfActivities NUMERIC
@ATTRIBUTE UserActivity_AVG_PercentageOfWorkload NUMERIC
@ATTRIBUTE UserActivity_STD_PercentageOfWorkload NUMERIC
@ATTRIBUTE UserActivity_AVG_InfluenceOfWalkingActivityOnTotal NUMERIC
@ATTRIBUTE UserActivity_STD_InfluenceOfWalkingActivityOnTotal NUMERIC
@ATTRIBUTE UserActivity_AVG_InfluenceOfRunningActivityOnTotal NUMERIC
@ATTRIBUTE UserActivity_STD_InfluenceOfRunningActivityOnTotal NUMERIC
@ATTRIBUTE UserActivity_AVG_InfluenceOfBicycleActivityOnTotal NUMERIC
@ATTRIBUTE UserActivity_STD_InfluenceOfBicycleActivityOnTotal NUMERIC
@ATTRIBUTE UserActivity_AVG_PercentageOfTitltingEvents NUMERIC
@ATTRIBUTE UserActivity_STD_PercentageOfTiltingEvents NUMERIC
@ATTRIBUTE UserActivity_AVG_PercentageOfInVehicleEvents NUMERIC
@ATTRIBUTE UserActivity_STD_PercentageOfInVehicleEvents NUMERIC
@ATTRIBUTE UserPresenceLight_AVG_LightValuesScreenOnOff NUMERIC
@ATTRIBUTE UserPresenceLight_STD_LightValuesScreenOnOff NUMERIC
@ATTRIBUTE UserPresenceLight_AVG_LightValuesUnlockedScreen NUMERIC
@ATTRIBUTE UserPresenceLight_STD_LightValuesUnlockedScreen NUMERIC
@ATTRIBUTE UserPresenceLight_AVG_LightValuesAllScreenEvents NUMERIC
@ATTRIBUTE UserPresenceLight_STD_LightValuesAllScreenEvents NUMERIC
@ATTRIBUTE class {1,2,3,4,5}
@DATA
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35484,0.00000,0.02158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00021,0.00024,0.00000,0.00000,0.00000,0.00000,0.58250,0.00000,0.00337,0.00000,0.91416,0.00000,0.00000,0.00000,0.08584,0.00000,0.00104,0.00000,0.00197,0.00000,?,?,0.06775,0.11619,0.06775,0.11619,1
0.11765,0.00000,0.00441,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02941,0.00000,0.00136,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00011,0.00019,0.00000,0.00000,0.00000,0.00000,0.04500,0.00000,0.00022,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00135,0.00000,0.00450,0.00000,0.00655,0.00688,0.02835,0.04806,0.01745,0.03602,1
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00103,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00137,0.00000,0.00226,0.00000,?,?,0.00930,0.00000,0.00930,0.00000,1
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00037,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00000,0.00122,0.00000,0.00525,0.00422,0.00495,0.00334,0.00510,0.00381,1
0.25000,0.00000,0.00371,0.00000,0.40000,0.00000,0.01043,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00008,0.00008,0.00000,0.00000,0.00000,0.00000,0.10500,0.00000,0.00077,0.00000,0.57143,0.00000,0.00000,0.00000,0.42857,0.00000,0.00117,0.00000,0.00226,0.00000,0.00121,0.00006,0.00540,0.00413,0.00330,0.00359,1
0.12500,0.00000,0.00131,0.00000,0.05000,0.00000,0.00050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,0.00016,0.00000,0.00000,0.00000,0.00000,0.41500,0.00000,0.00237,0.00000,0.72289,0.00000,0.00000,0.00000,0.27711,0.00000,0.00137,0.00000,0.00240,0.00000,?,?,0.05588,0.07372,0.05588,0.07372,1
0.12500,0.00000,0.00131,0.00000,0.05000,0.00000,0.00050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,0.00016,0.00000,0.00000,0.00000,0.00000,0.41500,0.00000,0.00237,0.00000,0.72289,0.00000,0.00000,0.00000,0.27711,0.00000,0.00137,0.00000,0.00240,0.00000,?,?,0.05588,0.07372,0.05588,0.07372,1
0.35897,0.00000,0.00827,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,0.00011,0.00000,0.00000,0.00000,0.00000,0.45250,0.00000,0.00238,0.00000,0.91160,0.00000,0.00000,0.00000,0.08840,0.00000,0.00158,0.00000,0.00274,0.00000,?,?,0.05112,0.02870,0.05112,0.02870,1
0.13571,0.00000,0.01206,0.00000,0.27143,0.00000,0.06485,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00714,0.00000,0.00069,0.00000,0.00714,0.00000,0.00198,0.00000,0.02143,0.00000,0.01836,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00058,0.00018,0.00000,0.00000,0.00001,0.00000,0.02250,0.00000,0.00019,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00108,0.00000,0.00017,0.00000,0.00016,0.00000,0.00080,0.00107,0.00067,0.00099,1
0.44907,0.00000,0.15867,0.00000,0.09259,0.00000,0.01987,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00463,0.00000,0.00181,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00950,0.02822,0.00000,0.00000,0.00000,0.00000,0.08750,0.00000,0.00055,0.00000,0.94286,0.00000,0.00000,0.00000,0.05714,0.00000,0.00238,0.00000,0.00150,0.00000,0.00051,0.00046,0.02589,0.06632,0.01921,0.05801,1
0.21667,0.00000,0.00486,0.00000,0.20000,0.00000,0.00940,0.00000,0.11667,0.00000,0.01762,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06667,0.00000,0.31421,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00067,0.00088,0.00000,0.00000,0.00000,0.00000,0.24500,0.00000,0.00151,0.00000,0.79592,0.00000,0.00000,0.00000,0.20408,0.00000,0.00179,0.00000,0.00395,0.00000,?,?,0.14564,0.25441,0.14564,0.25441,1
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00066,0.00093,0.00000,0.00000,0.00000,0.00000,0.03750,0.00000,0.00028,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00061,0.00000,0.00583,0.00000,?,?,0.00269,0.00336,0.00269,0.00336,1
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03000,0.00000,0.00032,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00096,0.00000,0.00181,0.00000,1.00000,0.00000,?,?,1.00000,0.00000,2
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76923,0.00000,0.01997,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03750,0.00000,0.00046,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00085,0.00000,0.00000,0.00000,?,?,0.00120,0.00004,0.00120,0.00004,1
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00047,0.00047,0.00000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00024,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00129,0.00000,0.00105,0.00000,?,?,0.00163,0.00139,0.00163,0.00139,1
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.84783,0.00000,0.11494,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00014,0.00025,0.00000,0.00000,0.00000,0.00001,0.01500,0.00000,0.00016,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00161,0.00000,0.00118,0.00000,0.01966,0.01876,0.05336,0.05654,0.04213,0.05001,1
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.86486,0.00000,0.04978,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00033,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00078,0.00000,0.00078,0.00000,?,?,0.03942,0.03822,0.03942,0.03822,1
